maintenance_id,failure_id,device_id,maintenance_date,engineer,issue,repair_cost,repair_time_hours,status
10892,10892,D0334,2026-03-26 01:00:00,Rohit Singh,Antenna Replacement,1601,2,Completed
10893,10893,D0334,2026-03-31 12:00:00,Karan Patel,Firmware Update,680,1,Completed
10894,10894,D0335,2026-01-10 11:00:00,Neha Sharma,Antenna Replacement,1770,2,Completed
10895,10895,D0335,2026-01-10 21:00:00,Rohit Singh,Antenna Replacement,2901,2,Completed
10896,10896,D0335,2026-01-11 04:00:00,Neha Sharma,Antenna Replacement,2521,2,In Progress
10897,10897,D0335,2026-01-12 09:00:00,Anjali Nair,Antenna Replacement,1758,2,Completed
10898,10898,D0335,2026-01-13 14:00:00,Sneha Gupta,Antenna Replacement,3730,1,In Progress
10899,10899,D0335,2026-01-16 12:00:00,Sneha Gupta,Firmware Update,1851,1,Completed
10900,10900,D0335,2026-01-16 17:00:00,Rahul Sharma,Firmware Update,650,2,Completed
10901,10901,D0335,2026-01-22 21:00:00,Priya Verma,Antenna Replacement,2316,1,Completed
10902,10902,D0335,2026-01-25 18:00:00,Vikas Rao,Antenna Replacement,2836,1,Completed
10903,10903,D0335,2026-01-31 17:00:00,Rahul Sharma,Firmware Update,819,2,Completed
10904,10904,D0335,2026-02-01 19:00:00,Arjun Mehta,Antenna Replacement,1547,2,Completed
10905,10905,D0335,2026-02-04 15:00:00,Arjun Mehta,Firmware Update,1613,2,Completed
10906,10906,D0335,2026-02-05 21:00:00,Priya Verma,Antenna Replacement,2072,2,Completed
10907,10907,D0335,2026-02-06 02:00:00,Neha Sharma,Antenna Replacement,2647,2,Completed
10908,10908,D0335,2026-02-12 00:00:00,Priya Verma,Antenna Replacement,1535,2,Completed
10909,10909,D0335,2026-02-12 23:00:00,Anjali Nair,Antenna Replacement,2240,2,In Progress
10910,10910,D0335,2026-02-13 08:00:00,Vikas Rao,Antenna Replacement,3546,2,Completed
10911,10911,D0335,2026-02-14 13:00:00,Karan Patel,Antenna Replacement,3931,1,Completed
10912,10912,D0335,2026-02-14 23:00:00,Anjali Nair,Antenna Replacement,2497,1,Completed
10913,10913,D0335,2026-02-16 15:00:00,Anjali Nair,Firmware Update,1413,1,Completed
10914,10914,D0335,2026-02-17 16:00:00,Vikas Rao,Firmware Update,967,2,In Progress
10915,10915,D0335,2026-02-23 11:00:00,Amit Kumar,Antenna Replacement,3504,2,Completed
10916,10916,D0335,2026-02-24 12:00:00,Priya Verma,Firmware Update,1313,1,Completed
10917,10917,D0335,2026-02-25 08:00:00,Karan Patel,Antenna Replacement,2966,2,Completed
10918,10918,D0335,2026-02-27 02:00:00,Rohit Singh,Antenna Replacement,1837,2,Completed
10919,10919,D0335,2026-02-27 09:00:00,Arjun Mehta,Antenna Replacement,2575,2,Completed
10920,10920,D0335,2026-02-27 16:00:00,Amit Kumar,Firmware Update,769,1,Completed
10921,10921,D0335,2026-03-01 06:00:00,Karan Patel,Antenna Replacement,2786,1,In Progress
10922,10922,D0335,2026-03-09 00:00:00,Amit Kumar,Antenna Replacement,3300,1,Completed
10923,10923,D0335,2026-03-10 13:00:00,Amit Kumar,Antenna Replacement,3785,1,In Progress
10924,10924,D0335,2026-03-11 14:00:00,Arjun Mehta,Firmware Update,1026,2,Completed
10925,10925,D0335,2026-03-13 16:00:00,Karan Patel,Antenna Replacement,1683,1,In Progress
10926,10926,D0335,2026-03-16 04:00:00,Amit Kumar,Antenna Replacement,3278,1,In Progress
10927,10927,D0335,2026-03-19 17:00:00,Priya Verma,Antenna Replacement,2333,2,In Progress
10928,10928,D0335,2026-03-20 14:00:00,Neha Sharma,Firmware Update,1925,2,In Progress
10929,10929,D0335,2026-03-20 19:00:00,Sneha Gupta,Antenna Replacement,2813,2,In Progress
10930,10930,D0335,2026-03-25 13:00:00,Priya Verma,Antenna Replacement,1721,1,Completed
10931,10931,D0335,2026-03-26 13:00:00,Anjali Nair,Firmware Update,1015,2,Completed
10932,10932,D0335,2026-03-29 14:00:00,Arjun Mehta,Firmware Update,671,2,Completed
10933,10933,D0335,2026-03-29 20:00:00,Priya Verma,Antenna Replacement,2347,2,Completed
10934,10934,D0335,2026-03-30 20:00:00,Priya Verma,Antenna Replacement,3164,1,Completed
10935,10935,D0335,2026-03-31 17:00:00,Neha Sharma,Antenna Replacement,3286,1,Completed
10936,10936,D0336,2026-01-07 15:00:00,Rahul Sharma,Firmware Update,717,2,Completed
10937,10937,D0336,2026-01-07 21:00:00,Rohit Singh,Antenna Replacement,2209,1,Completed
10938,10938,D0336,2026-01-14 16:00:00,Karan Patel,Firmware Update,1171,2,Completed
10939,10939,D0336,2026-01-17 23:00:00,Amit Kumar,Antenna Replacement,2326,1,Completed
10940,10940,D0336,2026-01-18 14:00:00,Rahul Sharma,Antenna Replacement,1975,2,Completed
10941,10941,D0336,2026-01-23 08:00:00,Sneha Gupta,Antenna Replacement,1571,1,Completed
10942,10942,D0336,2026-01-23 14:00:00,Karan Patel,Antenna Replacement,2239,2,Completed
10943,10943,D0336,2026-01-25 13:00:00,Rohit Singh,Antenna Replacement,3344,2,Completed
10944,10944,D0336,2026-01-26 22:00:00,Priya Verma,Antenna Replacement,3393,2,Completed
10945,10945,D0336,2026-01-28 13:00:00,Arjun Mehta,Antenna Replacement,3759,2,In Progress
10946,10946,D0336,2026-01-30 14:00:00,Sneha Gupta,Firmware Update,1440,2,Completed
10947,10947,D0336,2026-02-01 09:00:00,Neha Sharma,Antenna Replacement,3678,2,Completed
10948,10948,D0336,2026-02-01 13:00:00,Priya Verma,Firmware Update,1578,1,Completed
10949,10949,D0336,2026-02-02 19:00:00,Vikas Rao,Antenna Replacement,3502,1,Completed
10950,10950,D0336,2026-02-05 21:00:00,Rahul Sharma,Antenna Replacement,2050,2,In Progress
10951,10951,D0336,2026-02-08 05:00:00,Rohit Singh,Antenna Replacement,1837,2,In Progress
10952,10952,D0336,2026-02-09 17:00:00,Rohit Singh,Antenna Replacement,2141,1,Completed
10953,10953,D0336,2026-02-12 12:00:00,Rohit Singh,Firmware Update,1258,2,In Progress
10954,10954,D0336,2026-02-13 15:00:00,Rohit Singh,Firmware Update,850,2,Completed
10955,10955,D0336,2026-02-25 13:00:00,Arjun Mehta,Antenna Replacement,1954,1,Completed
10956,10956,D0336,2026-03-01 00:00:00,Anjali Nair,Antenna Replacement,3217,1,Completed
10957,10957,D0336,2026-03-02 09:00:00,Sneha Gupta,Antenna Replacement,3116,1,Completed
10958,10958,D0336,2026-03-05 18:00:00,Arjun Mehta,Antenna Replacement,3965,2,Completed
10959,10959,D0336,2026-03-08 10:00:00,Vikas Rao,Antenna Replacement,2715,2,Completed
10960,10960,D0336,2026-03-10 16:00:00,Priya Verma,Firmware Update,1739,2,Completed
10961,10961,D0336,2026-03-13 14:00:00,Vikas Rao,Firmware Update,516,2,In Progress
10962,10962,D0336,2026-03-17 00:00:00,Karan Patel,Antenna Replacement,3188,1,Completed
10963,10963,D0336,2026-03-17 11:00:00,Vikas Rao,Antenna Replacement,2748,2,In Progress
10964,10964,D0336,2026-03-19 13:00:00,Arjun Mehta,Antenna Replacement,2567,2,Completed
10965,10965,D0336,2026-03-19 15:00:00,Rahul Sharma,Firmware Update,872,1,Completed
10966,10966,D0336,2026-03-23 13:00:00,Karan Patel,Firmware Update,1325,2,Completed
10967,10967,D0336,2026-03-23 21:00:00,Anjali Nair,Antenna Replacement,2911,2,Completed
10968,10968,D0336,2026-03-24 05:00:00,Sneha Gupta,Antenna Replacement,3452,1,Completed
10969,10969,D0336,2026-03-25 15:00:00,Anjali Nair,Antenna Replacement,1746,2,In Progress
10970,10970,D0336,2026-03-26 03:00:00,Neha Sharma,Antenna Replacement,2793,2,In Progress
10971,10971,D0336,2026-03-27 23:00:00,Vikas Rao,Antenna Replacement,2820,2,Completed
10972,10972,D0336,2026-03-28 17:00:00,Anjali Nair,Firmware Update,1860,1,Completed
10973,10973,D0336,2026-03-29 01:00:00,Rohit Singh,Antenna Replacement,3027,1,In Progress
10974,10974,D0336,2026-03-29 15:00:00,Sneha Gupta,Firmware Update,1581,2,Completed
10975,10975,D0337,2026-01-04 07:00:00,Vikas Rao,Antenna Replacement,2291,1,Completed
10976,10976,D0337,2026-01-06 10:00:00,Priya Verma,Antenna Replacement,3300,2,Completed
10977,10977,D0337,2026-01-06 16:00:00,Arjun Mehta,Antenna Replacement,1954,2,In Progress
10978,10978,D0337,2026-01-09 16:00:00,Vikas Rao,Firmware Update,971,2,In Progress
10979,10979,D0337,2026-01-10 23:00:00,Anjali Nair,Antenna Replacement,1704,2,Completed
10980,10980,D0337,2026-01-12 01:00:00,Amit Kumar,Antenna Replacement,2111,2,In Progress
10981,10981,D0337,2026-01-19 22:00:00,Anjali Nair,Antenna Replacement,2166,1,In Progress
10982,10982,D0337,2026-01-21 03:00:00,Neha Sharma,Antenna Replacement,3254,1,Completed
10983,10983,D0337,2026-01-29 15:00:00,Rohit Singh,Firmware Update,857,1,In Progress
10984,10984,D0337,2026-02-03 15:00:00,Amit Kumar,Antenna Replacement,2820,1,In Progress
10985,10985,D0337,2026-02-16 12:00:00,Vikas Rao,Antenna Replacement,3366,1,Completed
10986,10986,D0337,2026-02-17 18:00:00,Rahul Sharma,Antenna Replacement,3168,2,Completed
10987,10987,D0337,2026-02-20 15:00:00,Sneha Gupta,Antenna Replacement,2581,1,In Progress
10988,10988,D0337,2026-02-24 11:00:00,Vikas Rao,Antenna Replacement,2046,2,Completed
10989,10989,D0337,2026-03-03 08:00:00,Amit Kumar,Antenna Replacement,3617,2,Completed
10990,10990,D0337,2026-03-04 12:00:00,Karan Patel,Firmware Update,1357,2,Completed
10991,10991,D0337,2026-03-08 05:00:00,Priya Verma,Antenna Replacement,2009,2,In Progress
10992,10992,D0337,2026-03-08 16:00:00,Rahul Sharma,Antenna Replacement,2655,2,In Progress
10993,10993,D0337,2026-03-10 16:00:00,Rohit Singh,Firmware Update,700,2,Completed
10994,10994,D0337,2026-03-13 14:00:00,Karan Patel,Firmware Update,1270,2,Completed
10995,10995,D0337,2026-03-14 20:00:00,Amit Kumar,Antenna Replacement,2455,2,Completed
10996,10996,D0337,2026-03-15 18:00:00,Amit Kumar,Antenna Replacement,1622,2,Completed
10997,10997,D0337,2026-03-16 05:00:00,Vikas Rao,Antenna Replacement,2026,2,Completed
10998,10998,D0337,2026-03-19 08:00:00,Priya Verma,Antenna Replacement,1597,2,Completed
10999,10999,D0337,2026-03-24 10:00:00,Amit Kumar,Antenna Replacement,2434,2,Completed
11000,11000,D0338,2026-01-01 14:00:00,Rahul Sharma,Firmware Update,1357,2,Completed
11001,11001,D0338,2026-01-02 08:00:00,Arjun Mehta,Antenna Replacement,2889,2,Completed
11002,11002,D0338,2026-01-06 14:00:00,Rahul Sharma,Antenna Replacement,3205,2,Completed
11003,11003,D0338,2026-01-07 11:00:00,Karan Patel,Antenna Replacement,3983,2,Completed
11004,11004,D0338,2026-01-08 11:00:00,Neha Sharma,Antenna Replacement,1697,2,Completed
11005,11005,D0338,2026-01-08 12:00:00,Sneha Gupta,Firmware Update,1142,2,In Progress
11006,11006,D0338,2026-01-16 22:00:00,Priya Verma,Antenna Replacement,3743,1,In Progress
11007,11007,D0338,2026-01-19 17:00:00,Karan Patel,Firmware Update,1070,2,Completed
11008,11008,D0338,2026-01-19 23:00:00,Anjali Nair,Antenna Replacement,1582,2,In Progress
11009,11009,D0338,2026-01-24 14:00:00,Rahul Sharma,Firmware Update,1511,2,Completed
11010,11010,D0338,2026-01-24 16:00:00,Karan Patel,Antenna Replacement,3571,1,In Progress
11011,11011,D0338,2026-01-25 12:00:00,Neha Sharma,Antenna Replacement,3933,2,Completed
11012,11012,D0338,2026-01-27 18:00:00,Amit Kumar,Antenna Replacement,1725,2,Completed
11013,11013,D0338,2026-01-28 01:00:00,Amit Kumar,Antenna Replacement,3183,1,In Progress
11014,11014,D0338,2026-01-31 23:00:00,Priya Verma,Antenna Replacement,1828,2,Completed
11015,11015,D0338,2026-02-02 22:00:00,Arjun Mehta,Antenna Replacement,3702,1,Completed
11016,11016,D0338,2026-02-06 23:00:00,Vikas Rao,Antenna Replacement,3632,2,In Progress
11017,11017,D0338,2026-02-08 13:00:00,Rahul Sharma,Firmware Update,763,2,Completed
11018,11018,D0338,2026-02-14 13:00:00,Arjun Mehta,Antenna Replacement,3043,2,Completed
11019,11019,D0338,2026-02-25 12:00:00,Rahul Sharma,Firmware Update,1874,1,Completed
11020,11020,D0338,2026-02-27 13:00:00,Amit Kumar,Firmware Update,1934,2,In Progress
11021,11021,D0338,2026-03-02 18:00:00,Rohit Singh,Antenna Replacement,1977,1,In Progress
11022,11022,D0338,2026-03-06 17:00:00,Karan Patel,Firmware Update,614,1,In Progress
11023,11023,D0338,2026-03-07 15:00:00,Rohit Singh,Firmware Update,711,2,Completed
11024,11024,D0338,2026-03-10 01:00:00,Sneha Gupta,Antenna Replacement,1729,1,In Progress
11025,11025,D0338,2026-03-10 12:00:00,Karan Patel,Firmware Update,1917,1,Completed
11026,11026,D0338,2026-03-11 16:00:00,Amit Kumar,Firmware Update,787,2,Completed
11027,11027,D0338,2026-03-14 15:00:00,Priya Verma,Antenna Replacement,3688,1,Completed
11028,11028,D0338,2026-03-16 07:00:00,Rahul Sharma,Antenna Replacement,3781,2,Completed
11029,11029,D0338,2026-03-16 22:00:00,Rohit Singh,Antenna Replacement,2544,2,In Progress
11030,11030,D0338,2026-03-17 15:00:00,Neha Sharma,Firmware Update,1667,1,Completed
11031,11031,D0338,2026-03-19 18:00:00,Karan Patel,Antenna Replacement,2274,2,In Progress
11032,11032,D0338,2026-03-21 15:00:00,Rohit Singh,Antenna Replacement,1596,1,Completed
11033,11033,D0338,2026-03-22 12:00:00,Arjun Mehta,Antenna Replacement,3627,1,Completed
11034,11034,D0338,2026-03-23 14:00:00,Amit Kumar,Firmware Update,1145,2,In Progress
11035,11035,D0338,2026-03-25 14:00:00,Karan Patel,Antenna Replacement,3044,2,Completed
11036,11036,D0338,2026-03-26 04:00:00,Amit Kumar,Antenna Replacement,2453,1,Completed
11037,11037,D0338,2026-03-28 10:00:00,Vikas Rao,Antenna Replacement,3205,2,Completed
11038,11038,D0338,2026-03-30 08:00:00,Amit Kumar,Antenna Replacement,3785,1,Completed
11039,11039,D0338,2026-03-30 13:00:00,Sneha Gupta,Antenna Replacement,2378,2,Completed
11040,11040,D0338,2026-03-31 16:00:00,Anjali Nair,Firmware Update,754,2,Completed
11041,11041,D0339,2026-01-01 13:00:00,Rahul Sharma,Firmware Update,1662,2,In Progress
11042,11042,D0339,2026-01-02 05:00:00,Karan Patel,Antenna Replacement,3328,1,Completed
11043,11043,D0339,2026-01-03 21:00:00,Amit Kumar,Antenna Replacement,3418,2,In Progress
11044,11044,D0339,2026-01-04 00:00:00,Rohit Singh,Antenna Replacement,2782,1,In Progress
11045,11045,D0339,2026-01-04 08:00:00,Karan Patel,Antenna Replacement,2664,2,Completed
11046,11046,D0339,2026-01-05 12:00:00,Arjun Mehta,Antenna Replacement,1554,2,Completed
11047,11047,D0339,2026-01-05 14:00:00,Rohit Singh,Firmware Update,1042,2,Completed
11048,11048,D0339,2026-01-05 17:00:00,Anjali Nair,Firmware Update,504,2,Completed
11049,11049,D0339,2026-01-13 06:00:00,Vikas Rao,Antenna Replacement,1775,2,Completed
11050,11050,D0339,2026-01-17 18:00:00,Arjun Mehta,Antenna Replacement,2436,2,Completed
11051,11051,D0339,2026-01-20 13:00:00,Rohit Singh,Antenna Replacement,3733,2,Completed
11052,11052,D0339,2026-01-23 14:00:00,Karan Patel,Firmware Update,1106,2,In Progress
11053,11053,D0339,2026-02-04 19:00:00,Sneha Gupta,Antenna Replacement,2147,1,Completed
11054,11054,D0339,2026-02-09 09:00:00,Priya Verma,Antenna Replacement,2172,2,Completed
11055,11055,D0339,2026-02-12 04:00:00,Sneha Gupta,Antenna Replacement,3494,1,Completed
11056,11056,D0339,2026-02-13 15:00:00,Vikas Rao,Antenna Replacement,3720,2,In Progress
11057,11057,D0339,2026-02-13 17:00:00,Rahul Sharma,Firmware Update,1312,1,Completed
11058,11058,D0339,2026-02-17 05:00:00,Rahul Sharma,Antenna Replacement,2857,1,Completed
11059,11059,D0339,2026-02-19 04:00:00,Neha Sharma,Antenna Replacement,2697,2,Completed
11060,11060,D0339,2026-02-20 18:00:00,Neha Sharma,Antenna Replacement,3985,2,Completed
11061,11061,D0339,2026-02-21 04:00:00,Amit Kumar,Antenna Replacement,3942,1,In Progress
11062,11062,D0339,2026-02-23 12:00:00,Arjun Mehta,Firmware Update,985,1,Completed
11063,11063,D0339,2026-02-25 14:00:00,Arjun Mehta,Firmware Update,1060,1,Completed
11064,11064,D0339,2026-02-27 21:00:00,Anjali Nair,Antenna Replacement,3639,1,In Progress
11065,11065,D0339,2026-03-03 12:00:00,Priya Verma,Antenna Replacement,1657,1,Completed
11066,11066,D0339,2026-03-03 17:00:00,Amit Kumar,Firmware Update,1391,1,Completed
11067,11067,D0339,2026-03-07 09:00:00,Rohit Singh,Antenna Replacement,2483,1,Completed
11068,11068,D0339,2026-03-08 15:00:00,Karan Patel,Firmware Update,1777,2,Completed
11069,11069,D0339,2026-03-09 15:00:00,Neha Sharma,Firmware Update,1566,2,Completed
11070,11070,D0339,2026-03-11 12:00:00,Amit Kumar,Firmware Update,1111,2,Completed
11071,11071,D0339,2026-03-12 10:00:00,Rahul Sharma,Antenna Replacement,3374,1,Completed
11072,11072,D0339,2026-03-14 17:00:00,Karan Patel,Firmware Update,1863,1,Completed
11073,11073,D0339,2026-03-16 01:00:00,Karan Patel,Antenna Replacement,2225,1,Completed
11074,11074,D0339,2026-03-19 17:00:00,Rahul Sharma,Firmware Update,1470,2,In Progress
11075,11075,D0339,2026-03-20 15:00:00,Sneha Gupta,Firmware Update,1952,1,Completed
11076,11076,D0339,2026-03-28 23:00:00,Rohit Singh,Antenna Replacement,1749,2,Completed
11077,11077,D0339,2026-03-31 02:00:00,Priya Verma,Antenna Replacement,2183,2,In Progress
11078,11078,D0339,2026-03-31 21:00:00,Arjun Mehta,Antenna Replacement,1765,1,Completed
11079,11079,D0340,2026-01-02 19:00:00,Anjali Nair,Antenna Replacement,2646,2,Completed
11080,11080,D0340,2026-01-09 04:00:00,Priya Verma,Antenna Replacement,3708,2,Completed
11081,11081,D0340,2026-01-09 12:00:00,Anjali Nair,Antenna Replacement,3144,1,In Progress
11082,11082,D0340,2026-01-24 02:00:00,Anjali Nair,Antenna Replacement,1650,2,Completed
11083,11083,D0340,2026-01-26 12:00:00,Arjun Mehta,Firmware Update,553,1,Completed
11084,11084,D0340,2026-01-30 13:00:00,Sneha Gupta,Firmware Update,818,2,In Progress
11085,11085,D0340,2026-01-31 23:00:00,Amit Kumar,Antenna Replacement,3783,2,Completed
11086,11086,D0340,2026-02-06 14:00:00,Priya Verma,Antenna Replacement,1967,2,Completed
11087,11087,D0340,2026-02-09 12:00:00,Amit Kumar,Antenna Replacement,2593,2,Completed
11088,11088,D0340,2026-02-09 14:00:00,Vikas Rao,Antenna Replacement,1631,1,Completed
11089,11089,D0340,2026-02-13 12:00:00,Priya Verma,Antenna Replacement,1955,1,Completed
11090,11090,D0340,2026-02-17 03:00:00,Sneha Gupta,Antenna Replacement,3876,2,Completed
11091,11091,D0340,2026-02-20 19:00:00,Anjali Nair,Antenna Replacement,3178,2,Completed
11092,11092,D0340,2026-02-22 07:00:00,Priya Verma,Antenna Replacement,2795,2,Completed
11093,11093,D0340,2026-02-23 19:00:00,Vikas Rao,Antenna Replacement,3003,2,Completed
11094,11094,D0340,2026-02-24 00:00:00,Karan Patel,Antenna Replacement,2049,1,Completed
11095,11095,D0340,2026-02-24 05:00:00,Arjun Mehta,Antenna Replacement,2970,1,Completed
11096,11096,D0340,2026-02-27 13:00:00,Amit Kumar,Antenna Replacement,2388,2,Completed
11097,11097,D0340,2026-02-27 14:00:00,Sneha Gupta,Antenna Replacement,3017,2,In Progress
11098,11098,D0340,2026-03-01 01:00:00,Amit Kumar,Antenna Replacement,2345,2,In Progress
11099,11099,D0340,2026-03-04 09:00:00,Karan Patel,Antenna Replacement,2743,2,Completed
11100,11100,D0340,2026-03-05 03:00:00,Arjun Mehta,Antenna Replacement,3088,1,Completed
11101,11101,D0340,2026-03-05 10:00:00,Sneha Gupta,Antenna Replacement,2559,2,Completed
11102,11102,D0340,2026-03-10 05:00:00,Neha Sharma,Antenna Replacement,2574,1,Completed
11103,11103,D0340,2026-03-13 16:00:00,Amit Kumar,Antenna Replacement,2216,2,In Progress
11104,11104,D0340,2026-03-16 17:00:00,Sneha Gupta,Firmware Update,1159,2,Completed
11105,11105,D0340,2026-03-17 00:00:00,Rahul Sharma,Antenna Replacement,1898,1,Completed
11106,11106,D0340,2026-03-17 08:00:00,Karan Patel,Antenna Replacement,1955,1,Completed
11107,11107,D0340,2026-03-17 22:00:00,Karan Patel,Antenna Replacement,3651,1,Completed
11108,11108,D0340,2026-03-19 10:00:00,Anjali Nair,Antenna Replacement,2750,1,Completed
11109,11109,D0340,2026-03-22 17:00:00,Anjali Nair,Firmware Update,523,1,Completed
11110,11110,D0340,2026-03-23 15:00:00,Amit Kumar,Antenna Replacement,2124,1,Completed
11111,11111,D0340,2026-03-27 09:00:00,Vikas Rao,Antenna Replacement,2616,2,Completed
11112,11112,D0340,2026-03-27 16:00:00,Amit Kumar,Antenna Replacement,1681,1,Completed
11113,11113,D0341,2026-01-01 17:00:00,Neha Sharma,Firmware Update,1341,1,Completed
11114,11114,D0341,2026-01-03 05:00:00,Neha Sharma,Antenna Replacement,3215,2,Completed
11115,11115,D0341,2026-01-08 09:00:00,Sneha Gupta,Antenna Replacement,3707,1,In Progress
11116,11116,D0341,2026-01-10 12:00:00,Priya Verma,Antenna Replacement,2859,2,Completed
11117,11117,D0341,2026-01-11 02:00:00,Neha Sharma,Antenna Replacement,2435,2,In Progress
11118,11118,D0341,2026-01-13 16:00:00,Sneha Gupta,Firmware Update,666,2,In Progress
11119,11119,D0341,2026-01-14 15:00:00,Arjun Mehta,Firmware Update,1602,2,In Progress
11120,11120,D0341,2026-01-23 10:00:00,Rahul Sharma,Antenna Replacement,2349,1,Completed
11121,11121,D0341,2026-01-24 15:00:00,Vikas Rao,Firmware Update,1855,2,In Progress
11122,11122,D0341,2026-01-24 17:00:00,Amit Kumar,Antenna Replacement,2487,2,Completed
11123,11123,D0341,2026-01-29 13:00:00,Anjali Nair,Firmware Update,1236,2,Completed
11124,11124,D0341,2026-01-31 14:00:00,Sneha Gupta,Antenna Replacement,3713,2,Completed
11125,11125,D0341,2026-02-02 16:00:00,Priya Verma,Firmware Update,1188,2,Completed
11126,11126,D0341,2026-02-07 23:00:00,Anjali Nair,Antenna Replacement,2825,1,Completed
11127,11127,D0341,2026-02-08 09:00:00,Priya Verma,Antenna Replacement,3390,1,In Progress
11128,11128,D0341,2026-02-09 00:00:00,Arjun Mehta,Antenna Replacement,2239,1,Completed
